id,transmit_time,created_date,imei,momsn,message_version,software_version,bridge_voltage,bridge_temperature,bridge_humidity,bridge_pressure,inference_class,inference_accuracy,image_datetime
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.9176,26/06/2021 20:49
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.9137,26/06/2021 20:49
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.9098,26/06/2021 20:50
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.898,26/06/2021 20:50
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.898,26/06/2021 20:50
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.8549,26/06/2021 20:50
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.8706,26/06/2021 20:50
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.7882,26/06/2021 20:51
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.8549,26/06/2021 20:51
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.7686,26/06/2021 20:51
4378,21/06/2026 19:55,2021-06-26 19:55:15.079176+00:00,300434065263510,44,6,4,3264,24,28,978,Elephant_African,0.8902,26/06/2021 20:51
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.898,26/06/2021 20:51
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.898,26/06/2021 20:51
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.9216,26/06/2021 20:52
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8667,26/06/2021 20:52
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8353,26/06/2021 20:52
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8275,26/06/2021 20:52
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8039,26/06/2021 20:52
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.7686,26/06/2021 20:53
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8314,26/06/2021 20:53
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.851,26/06/2021 20:53
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.4588,26/06/2021 20:53
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8118,26/06/2021 20:53
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.5765,26/06/2021 20:54
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.6588,26/06/2021 20:54
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8902,26/06/2021 20:54
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.898,26/06/2021 20:54
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.6549,26/06/2021 20:54
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.5843,27/06/2021 01:26
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.6431,27/06/2021 01:26
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.8157,27/06/2021 01:27
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.8745,27/06/2021 01:27
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.851,27/06/2021 01:27
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.7765,27/06/2021 01:27
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.6039,27/06/2021 01:28
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.9059,27/06/2021 01:28
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.7176,27/06/2021 01:28
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.8902,27/06/2021 01:28
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.9176,27/06/2021 06:48
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8941,27/06/2021 06:48
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.902,27/06/2021 06:49
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8902,27/06/2021 07:07
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8941,27/06/2021 07:07
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.4863,27/06/2021 07:07
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Elephant_African,0.8902,27/06/2021 07:07
4382,21/06/2027 16:32,2021-06-27 16:32:53.988658+00:00,300434065263510,45,6,4,3261,25,28,977,Other,0.4627,27/06/2021 17:28
4387,21/06/2028 06:58,2021-06-28 06:58:41.231626+00:00,300434065263510,46,6,4,3214,22,29,983,Other,0.6078,28/06/2021 07:56
4387,21/06/2028 06:58,2021-06-28 06:58:41.231626+00:00,300434065263510,46,6,4,3214,22,29,983,Elephant_African,0.5373,28/06/2021 07:57
4389,21/06/2028 13:27,2021-06-28 13:28:04.968952+00:00,300434065263510,47,6,4,3233,24,28,982,Other,0.4941,28/06/2021 14:26
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.9098,28/06/2021 19:48
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Elephant_African,0.9333,28/06/2021 19:48
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Elephant_African,0.8549,28/06/2021 19:48
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.6235,28/06/2021 19:49
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Elephant_African,0.6,28/06/2021 19:49
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.5882,28/06/2021 19:50
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Elephant_African,0.5255,28/06/2021 19:50
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.8431,28/06/2021 19:50
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.6745,28/06/2021 19:50
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.6941,28/06/2021 19:50
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.8,28/06/2021 19:50
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.7216,28/06/2021 19:51
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.7412,28/06/2021 19:52
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.6471,28/06/2021 19:52
4390,21/06/2028 18:55,2021-06-28 18:55:45.323803+00:00,300434065263510,48,6,4,3184,23,29,982,Other,0.8235,28/06/2021 19:52
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Other,0.5255,28/06/2021 19:52
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.7961,28/06/2021 19:53
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.9176,28/06/2021 21:17
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.8157,28/06/2021 21:18
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.9137,28/06/2021 22:24
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.902,28/06/2021 22:24
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.8706,28/06/2021 22:25
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.9137,28/06/2021 22:25
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.8941,28/06/2021 22:25
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.9216,28/06/2021 22:25
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.9216,28/06/2021 22:25
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.8824,28/06/2021 22:25
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.9137,28/06/2021 22:26
4392,21/06/2028 21:28,2021-06-28 21:28:18.078040+00:00,300434065263510,49,6,4,3217,22,29,981,Elephant_African,0.9176,28/06/2021 22:26
4394,21/06/2029 09:12,2021-06-29 09:12:55.077664+00:00,300434065263510,50,6,4,3204,22,29,986,Elephant_African,0.9176,28/06/2021 22:31
4394,21/06/2029 09:12,2021-06-29 09:12:55.077664+00:00,300434065263510,50,6,4,3204,22,29,986,Elephant_African,0.8863,28/06/2021 22:31
4394,21/06/2029 09:12,2021-06-29 09:12:55.077664+00:00,300434065263510,50,6,4,3204,22,29,986,Other,0.4078,29/06/2021 10:10
4396,21/06/2029 23:44,2021-06-29 23:44:13.878570+00:00,300434065263510,51,6,4,3204,21,30,984,Elephant_African,0.6,30/06/2021 00:40
4396,21/06/2029 23:44,2021-06-29 23:44:13.878570+00:00,300434065263510,51,6,4,3204,21,30,984,Elephant_African,0.6902,30/06/2021 00:41
4396,21/06/2029 23:44,2021-06-29 23:44:13.878570+00:00,300434065263510,51,6,4,3204,21,30,984,Other,0.5373,30/06/2021 00:42
4396,21/06/2029 23:44,2021-06-29 23:44:13.878570+00:00,300434065263510,51,6,4,3204,21,30,984,Other,0.5725,30/06/2021 00:42
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.8431,30/06/2021 00:44
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.9098,30/06/2021 00:44
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Other,0.8118,30/06/2021 00:44
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Other,0.7922,30/06/2021 00:45
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.5098,30/06/2021 00:45
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.9098,30/06/2021 01:07
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.9098,30/06/2021 01:07
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.8627,30/06/2021 01:07
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.8941,30/06/2021 01:08
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.8902,30/06/2021 01:08
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.8824,30/06/2021 01:08
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.8588,30/06/2021 01:09
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.8078,30/06/2021 01:10
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.8863,30/06/2021 01:10
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.9294,30/06/2021 01:11
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.7569,30/06/2021 01:11
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Other,0.5176,30/06/2021 01:12
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.4667,30/06/2021 01:48
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Elephant_African,0.8902,30/06/2021 01:48
4397,21/06/1930 00:52,2021-06-30 00:52:29.396780+00:00,300434065263510,52,6,4,3162,21,29,983,Other,0.7961,30/06/2021 01:48
4398,21/06/1930 01:18,2021-06-30 01:18:59.435960+00:00,300434065263510,53,6,4,3192,21,29,983,Elephant_African,0.9176,30/06/2021 02:11
4398,21/06/1930 01:18,2021-06-30 01:18:59.435960+00:00,300434065263510,53,6,4,3192,21,29,983,Elephant_African,0.9098,30/06/2021 02:12
4398,21/06/1930 01:18,2021-06-30 01:18:59.435960+00:00,300434065263510,53,6,4,3192,21,29,983,Other,0.5961,30/06/2021 02:12
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Human,0.8314,30/06/2021 18:51
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Elephant_African,0.5176,30/06/2021 18:51
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Elephant_African,0.7412,30/06/2021 18:52
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Other,0.3961,30/06/2021 18:52
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Elephant_African,0.651,30/06/2021 18:53
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Elephant_African,0.6784,30/06/2021 19:06
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Elephant_African,0.6667,30/06/2021 19:06
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Human,0.8314,30/06/2021 19:06
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Elephant_African,0.4078,30/06/2021 19:07
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Other,0.3882,30/06/2021 19:07
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Human,0.451,30/06/2021 19:08
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Elephant_African,0.5176,30/06/2021 19:08
4405,21/06/1930 18:34,2021-06-30 18:34:13.320621+00:00,300434065263510,54,6,4,3181,24,83,982,Other,0.549,30/06/2021 19:32
4406,21/06/1930 18:43,2021-06-30 18:43:14.510391+00:00,300434065263510,55,6,4,3173,24,83,982,Human,0.4118,30/06/2021 19:42
4260,21/06/2013 07:53,2021-06-13 07:53:30.373144+00:00,300434065263620,1,6,4,3447,28,69,984,Other,0.4941,01/01/2019 00:24
4263,21/06/2013 08:05,2021-06-13 08:05:51.683810+00:00,300434065263620,2,6,4,3448,31,59,984,Human,0.9294,01/01/2019 00:27
4263,21/06/2013 08:05,2021-06-13 08:05:51.683810+00:00,300434065263620,2,6,4,3448,31,59,984,Other,0.4863,01/01/2019 00:28
4263,21/06/2013 08:05,2021-06-13 08:05:51.683810+00:00,300434065263620,2,6,4,3448,31,59,984,Human,0.8549,01/01/2019 00:28
4263,21/06/2013 08:05,2021-06-13 08:05:51.683810+00:00,300434065263620,2,6,4,3448,31,59,984,Elephant_African,0.4431,01/01/2019 00:28
4263,21/06/2013 08:05,2021-06-13 08:05:51.683810+00:00,300434065263620,2,6,4,3448,31,59,984,Human,0.8824,01/01/2019 00:35
4263,21/06/2013 08:05,2021-06-13 08:05:51.683810+00:00,300434065263620,2,6,4,3448,31,59,984,Human,0.7059,01/01/2019 00:36
4263,21/06/2013 08:05,2021-06-13 08:05:51.683810+00:00,300434065263620,2,6,4,3448,31,59,984,Human,0.4863,01/01/2019 00:36
4294,21/06/2014 12:11,2021-06-14 12:11:19.467126+00:00,300434065263620,3,6,4,3462,32,54,988,Human,0.9216,14/06/2021 12:57
4294,21/06/2014 12:11,2021-06-14 12:11:19.467126+00:00,300434065263620,3,6,4,3462,32,54,988,Human,0.9294,14/06/2021 13:03
4295,21/06/2014 12:18,2021-06-14 12:18:55.075658+00:00,300434065263620,4,6,4,3452,37,37,992,Human,0.851,14/06/2021 13:06
4295,21/06/2014 12:18,2021-06-14 12:18:55.075658+00:00,300434065263620,4,6,4,3452,37,37,992,Human,0.9255,14/06/2021 13:16
4302,21/06/2014 22:09,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Other,0.9176,14/06/2021 23:04
4302,21/06/2014 22:09,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Other,0.8078,14/06/2021 23:05
4302,21/06/2014 22:09,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.9216,14/06/2021 23:05
4302,21/06/2014 22:09,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.9059,14/06/2021 23:05
4302,21/06/2014 22:09,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.9059,14/06/2021 23:06
4302,21/06/2014 22:09,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.902,14/06/2021 23:06
4302,21/06/2014 22:09,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.9059,14/06/2021 23:06
4322,21/06/2016 12:02,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Other,0.8549,14/06/2021 23:08
4322,21/06/2016 12:02,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Other,0.5647,14/06/2021 23:08
4322,21/06/2016 12:02,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Elephant_African,0.451,14/06/2021 23:09
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.8706,14/06/2021 23:09
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.898,14/06/2021 23:09
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9059,14/06/2021 23:09
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9176,14/06/2021 23:09
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9137,14/06/2021 23:10
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9216,14/06/2021 23:10
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9255,14/06/2021 23:10
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9059,14/06/2021 23:10
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9137,14/06/2021 23:10
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9255,14/06/2021 23:10
4305,21/06/2015 08:24,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Human,0.5176,15/06/2021 09:20
4322,21/06/2016 12:02,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Other,0.4667,16/06/2021 12:54
4322,21/06/2016 12:02,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Human,0.9098,16/06/2021 12:54
4322,21/06/2016 12:02,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Human,0.7922,16/06/2021 12:55
4322,21/06/2016 12:02,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Elephant_African,0.5216,16/06/2021 12:59
4322,21/06/2016 12:02,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Elephant_African,0.4471,16/06/2021 12:59
4333,21/06/2017 10:49,2021-06-17 10:49:17.605728+00:00,300434065263620,8,6,4,3490,28,26,991,Other,0.9098,17/06/2021 11:44
4333,21/06/2017 10:49,2021-06-17 10:49:17.605728+00:00,300434065263620,8,6,4,3490,28,26,991,Other,0.9176,17/06/2021 11:45
4335,21/06/2017 15:36,2021-06-17 15:36:32.902493+00:00,300434065263620,9,6,4,3488,29,26,988,Other,0.8863,17/06/2021 12:22
4335,21/06/2017 15:36,2021-06-17 15:36:32.902493+00:00,300434065263620,9,6,4,3488,29,26,988,Other,0.7882,17/06/2021 16:33
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.5922,17/06/2021 19:57
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9098,17/06/2021 19:58
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9137,17/06/2021 19:58
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9098,17/06/2021 19:58
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9333,17/06/2021 19:58
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9373,17/06/2021 19:59
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.7647,17/06/2021 19:59
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.6431,17/06/2021 19:59
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8902,17/06/2021 19:59
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9137,17/06/2021 19:59
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9216,17/06/2021 19:59
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.902,17/06/2021 20:00
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8902,17/06/2021 20:00
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9294,17/06/2021 20:00
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8627,17/06/2021 20:00
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9294,17/06/2021 20:00
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8863,17/06/2021 20:00
